date,symbol,when,security_name,exchange_codes,before_eps_date,after_eps_date,Ticker,Date,Adj Close,Close,High,Low,Open,Volume,Adj Close_pct_change,Close_pct_change,High_pct_change,Low_pct_change,Open_pct_change,Volume_pct_change
2023-02-28,TALO,postmarket,"Talos Energy, Inc. Common Stock",,2023-02-28,2023-03-01,TALO,2023-03-01,15.90999984741211,15.90999984741211,17.045000076293945,15.489999771118164,16.8700008392334,3183200.0,-0.10668162130850123,-0.10668162130850123,-0.07615179558516527,-0.1300196851658949,-0.07358584912735389,1.396266184884071
2023-02-28,TCPC,premarket,BlackRock TCP Capital Corp. - Closed End Fund,,2023-02-27,2023-02-28,TCPC,2023-02-28,11.5600004196167,11.5600004196167,12.65999984741211,11.260000228881836,12.609999656677246,1136300.0,-0.10038909910954286,-0.10038909910954286,-0.031369537642336076,-0.12305295209732592,-0.025502313323589765,3.972866520787746
2023-02-28,TILE,premarket,"Interface, Inc. - Common Stock",,2023-02-27,2023-02-28,TILE,2023-02-28,8.819999694824219,8.819999694824219,9.039999961853027,8.550000190734863,8.84000015258789,733700.0,-0.010101027399459617,-0.010101027399459617,0.0022172398086899303,-0.030612189731457407,-0.00896860123562837,0.21856834412888215
2023-02-28,TWKS,premarket,"Thoughtworks Holding, Inc. - Common Stock",,2023-02-27,2023-02-28,TWKS,2023-02-28,7.360000133514404,7.360000133514404,8.800000190734863,6.565000057220459,8.010000228881836,4361700.0,-0.172103504018144,-0.172103504018144,-0.03296705254493748,-0.24885580902245763,-0.11978023152696249,3.4088749620944103
2023-02-28,VRM,postmarket,"Vroom, Inc. - Common Stock",,2023-02-28,2023-03-01,VRM,2023-03-01,81.5999984741211,81.5999984741211,82.4000015258789,76.08000183105469,82.4000015258789,50454.0,-0.03773590168014018,-0.03773590168014018,-0.028301903767787184,-0.05841585448554565,0.0,0.5391702257474069
2023-02-28,VRSK,postmarket,"Verisk Analytics, Inc. - Common Stock",,2023-02-28,2023-03-01,VRSK,2023-03-01,176.72000122070312,176.72000122070312,184.42999267578125,176.52000427246094,178.74000549316406,2572900.0,0.03278593063141022,0.03278593063141022,0.06891155588449904,0.039453519369190726,0.04918997917814805,0.6837248871147177
2023-02-28,VTNR,premarket,"Vertex Energy, Inc - Common Stock",,2023-02-27,2023-02-28,VTNR,2023-02-28,9.470000267028809,9.470000267028809,9.770000457763672,8.727999687194824,9.015000343322754,11711700.0,0.15911874891004474,0.15911874891004474,0.17569193314364662,0.08963788237159864,0.11022173280511671,3.0583893547716405
2023-02-28,VZIO,postmarket,VIZIO Holding Corp. Class A Common Stock,,2023-02-28,2023-03-01,VZIO,2023-03-01,9.65999984741211,9.65999984741211,10.079999923706055,8.335000038146973,9.354999542236328,1506000.0,-0.05756099049637953,-0.05756099049637953,-0.04545459060957757,-0.12355417060521112,-0.016298704828078936,0.33890469416785196
2023-02-28,WRBY,premarket,Warby Parker Inc. Class A Common Stock,,2023-02-27,2023-02-28,WRBY,2023-02-28,13.010000228881836,13.010000228881836,13.460000038146973,12.3100004196167,13.300000190734863,2977200.0,-0.004590624892374162,-0.004590624892374162,-0.004437900708963771,-0.05525704743743021,-0.011887061438235813,1.3435138539042821
2023-02-28,XPEL,premarket,"XPEL, Inc. - Common Stock",,2023-02-27,2023-02-28,XPEL,2023-02-28,66.80999755859375,66.80999755859375,70.54000091552734,59.0,65.52999877929688,1384200.0,-0.13503366900102043,-0.13503366900102043,-0.1102421543685983,-0.22643237712317899,-0.16522294548666405,4.900255754475704
2023-02-28,ZVIA,premarket,Zevia PBC Class A Common Stock,,2023-02-27,2023-02-28,ZVIA,2023-02-28,3.490000009536743,3.490000009536743,3.868000030517578,3.3329999446868896,3.75,248300.0,-0.056756766335297026,-0.056756766335297026,-0.0030928050436588306,-0.07928175412852734,-0.025974001846660322,0.5745085605580216
2023-03-01,AAN,postmarket,"Aarons Holdings Company, Inc. Common Stock ",,2023-03-01,2023-03-02,AAN,2023-03-02,12.369999885559082,12.369999885559082,13.199999809265137,11.510000228881836,12.239999771118164,1099200.0,-0.14097220741304306,-0.14097220741304306,-0.09184726881057814,-0.18657240005796183,-0.13984538546270564,3.384523334662944
2023-03-01,ACIW,premarket,"ACI Worldwide, Inc. - Common Stock",,2023-02-28,2023-03-01,ACIW,2023-03-01,25.799999237060547,25.799999237060547,27.229999542236328,25.3700008392334,26.420000076293945,782000.0,-0.0019342802193930142,-0.0019342802193930142,0.039312929362728566,-0.01818882780878861,0.018111726379049786,0.05747126436781613
2023-03-01,AEO,premarket,"American Eagle Outfitters, Inc. Common Stock",,2023-02-28,2023-03-01,AEO,2023-03-01,14.130000114440918,14.130000114440918,14.40999984741211,13.989999771118164,14.289999961853027,4884500.0,-0.01670144558312403,-0.01670144558312403,-0.017053206180225988,-0.01824563009697089,-0.019890258118692272,0.2002997984960928
2023-03-01,AGL,postmarket,"agilon health, inc. Common Stock",,2023-03-01,2023-03-02,AGL,2023-03-02,24.469999313354492,24.469999313354492,24.780000686645508,21.174999237060547,23.600000381469727,7662700.0,0.16026548773409344,0.16026548773409344,0.15470651182716177,0.013642884429825974,0.111634521447745,2.4550906303544053
2023-03-01,ANF,premarket,Abercrombie & Fitch Company Common Stock,,2023-02-28,2023-03-01,ANF,2023-03-01,29.229999542236328,29.229999542236328,30.0,27.40999984741211,29.100000381469727,3206800.0,-0.006120377630386864,-0.006120377630386864,-0.003984091497005848,-0.04925425182281462,0.004487437735468225,-0.06346193160246483
2023-03-01,AWR,postmarket,American States Water Company Common Stock,,2023-03-01,2023-03-02,AWR,2023-03-02,84.73999786376953,84.73999786376953,86.66999816894531,82.51000213623047,86.5,297400.0,-0.024968423736080325,-0.024968423736080325,-0.02112042836283823,-0.04788831468389865,-0.022377975608185108,0.5481520041644976
2023-03-01,AXNX,postmarket,"Axonics, Inc. - Common Stock",,2023-03-01,2023-03-02,AXNX,2023-03-02,59.38999938964844,59.38999938964844,62.13999938964844,58.5,60.79999923706055,1201100.0,-0.024314104948358728,-0.024314104948358728,0.010570787013155503,-0.0020470647231536354,0.023741368275849384,0.5706813129331765
2023-03-01,BKCC,postmarket,BlackRock Capital Investment Corporation - Closed End Fund,,2023-03-01,2023-03-02,BKCC,2023-03-02,3.700000047683716,3.700000047683716,3.8399999141693115,3.690000057220459,3.8399999141693115,159600.0,-0.008042887730928872,-0.008042887730928872,0.02399997711181645,-0.0027027000903735443,0.0378378012652294,0.6659707724425887
2023-03-01,BOX,premarket,"Box, Inc. Class A Common Stock",,2023-02-28,2023-03-01,BOX,2023-03-01,33.58000183105469,33.58000183105469,34.15999984741211,33.20000076293945,33.31999969482422,1926500.0,0.006896652697362837,0.006896652697362837,0.01545780223538551,0.0,0.0012019506308464933,0.3723464881037184
2023-03-01,CELH,premarket,"Celsius Holdings, Inc. - Common Stock",,2023-02-28,2023-03-01,CELH,2023-03-01,29.593332290649414,29.593332290649414,30.25,28.876667022705078,29.873332977294922,6174600.0,-0.022246722269660846,-0.022246722269660846,-0.04483738783937874,-0.032607482288974254,-0.04211201962962652,0.07264957264957261
2023-03-01,CLH,premarket,"Clean Harbors, Inc. Common Stock",,2023-02-28,2023-03-01,CLH,2023-03-01,133.30999755859375,133.30999755859375,133.8300018310547,125.56999969482422,129.8699951171875,527500.0,0.009388885936312041,0.009388885936312041,0.0019465036503654165,-0.04181612536681345,-0.023093179387986495,0.017750337642292058
2023-03-01,CLVT,premarket,Clarivate Plc Ordinary Shares,,2023-02-28,2023-03-01,CLVT,2023-03-01,11.420000076293945,11.420000076293945,11.989999771118164,10.760000228881836,10.829999923706055,16690200.0,0.1273445160197042,0.1273445160197042,0.16861593602760272,0.07707712466518779,0.07227717966977942,1.8942877952346269
2023-03-01,CODI,postmarket,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,,2023-03-01,2023-03-02,CODI,2023-03-02,20.6299991607666,20.6299991607666,20.81999969482422,19.0,20.690000534057617,468000.0,-0.04091125331247758,-0.04091125331247758,-0.047575520882413125,-0.108399789949982,-0.05352241736626051,2.3766233766233764
2023-03-01,CRM,postmarket,"Salesforce, Inc. Common Stock",,2023-03-01,2023-03-02,CRM,2023-03-02,186.58999633789062,186.58999633789062,193.91000366210938,185.1999969482422,193.1199951171875,37712500.0,0.11496856607506767,0.11496856607506767,0.15436366587738437,0.13633575778127582,0.1848578968560568,1.380659293487867
2023-03-01,CULP,postmarket,"Culp, Inc. Common Stock",,2023-03-01,2023-03-02,CULP,2023-03-02,5.440000057220459,5.440000057220459,5.570000171661377,5.400000095367432,5.449999809265137,14800.0,-0.010909080505371094,-0.010909080505371094,-0.01241129370235905,-0.018181800842285156,-0.03368795420536985,-0.26732673267326734
2023-03-01,CWT,premarket,California Water Service Group Common Stock,,2023-02-28,2023-03-01,CWT,2023-03-01,55.900001525878906,55.900001525878906,56.95000076293945,55.7400016784668,56.66999816894531,194500.0,-0.023410204634777054,-0.023410204634777054,-0.01945594064205136,-0.02227673531761387,-0.019719826626269588,-0.4185351270553064
2023-03-01,CYTK,premarket,"Cytokinetics, Incorporated - Common Stock",,2023-02-28,2023-03-01,CYTK,2023-03-01,43.11000061035156,43.11000061035156,43.88999938964844,42.86000061035156,43.220001220703125,977300.0,-0.005765682575666675,-0.005765682575666675,0.00665139737790299,0.00728557882137415,0.009577197716884589,-0.11978744483472936
2023-03-01,DCI,premarket,"Donaldson Company, Inc. Common Stock",,2023-02-28,2023-03-01,DCI,2023-03-01,65.7699966430664,65.7699966430664,66.33999633789062,62.970001220703125,63.31999969482422,633200.0,0.039841844159152595,0.039841844159152595,0.038672263148775476,-0.0022183392219057296,0.0033275088328585944,-0.10095129916228884
2023-03-01,DIBS,premarket,"1stdibs.com, Inc. - Common Stock",,2023-02-28,2023-03-01,DIBS,2023-03-01,4.599999904632568,4.599999904632568,5.239999771118164,4.570000171661377,5.059999942779541,263900.0,-0.09448819415007159,-0.09448819415007159,-0.0019048055013021203,-0.09504950513747168,-0.011718739086063357,1.2478705281090288
2023-03-01,DIN,premarket,"Dine Brands Global, Inc. Common Stock",,2023-02-28,2023-03-01,DIN,2023-03-01,72.2300033569336,72.2300033569336,75.38999938964844,71.30000305175781,74.16999816894531,618100.0,-0.057910459345884124,-0.057910459345884124,-0.028854797668705356,-0.05475271426102035,-0.035249729205110936,0.5573192239858906
2023-03-01,DM,postmarket,"Desktop Metal, Inc. Class A Common Stock",,2023-03-01,2023-03-02,DM,2023-03-02,2.0399999618530273,2.0399999618530273,2.119999885559082,1.7350000143051147,1.8899999856948853,36361500.0,0.3599999745686848,0.3599999745686848,0.3333332333674741,0.1722972918549448,0.18867921133234966,12.963173457240506
2023-03-01,DMRC,premarket,Digimarc Corporation - Common Stock,,2023-02-28,2023-03-01,DMRC,2023-03-01,19.989999771118164,19.989999771118164,20.18000030517578,19.420000076293945,20.18000030517578,115900.0,-0.019617441417548287,-0.019617441417548287,-0.030739644525909382,-0.008677900713108921,0.02228979428365485,0.8907014681892333
2023-03-01,DV,postmarket,"DoubleVerify Holdings, Inc. Common Stock",,2023-03-01,2023-03-02,DV,2023-03-02,27.260000228881836,27.260000228881836,28.5,26.829999923706055,28.280000686645508,3261000.0,0.04805843863899639,0.04805843863899639,0.07183150945661865,0.044781916077255346,0.06959153235332849,1.800824529760371
2023-03-01,EVLV,postmarket,"Evolv Technologies Holdings, Inc. - Class A Common Stock",,2023-03-01,2023-03-02,EVLV,2023-03-02,3.0299999713897705,3.0299999713897705,3.069999933242798,2.7009999752044678,2.950000047683716,2695200.0,0.11808115451599965,0.11808115451599965,0.10035841405668111,0.030916066100552975,0.07272729006680567,2.8415051311288484
2023-03-01,EVRI,premarket,Everi Holdings Inc. Common Stock,,2023-02-28,2023-03-01,EVRI,2023-03-01,18.65999984741211,18.65999984741211,19.850000381469727,18.56999969482422,19.5,925900.0,-0.017377563332462542,-0.017377563332462542,0.03601255425640382,-0.011708419903339373,0.0377860058477133,-0.2677159126858589
2023-03-01,EYE,premarket,"National Vision Holdings, Inc. - Common Stock",,2023-02-28,2023-03-01,EYE,2023-03-01,22.760000228881836,22.760000228881836,31.459999084472656,22.75,30.600000381469727,14082300.0,-0.3907922950468158,-0.3907922950468158,-0.18465725460823545,-0.38909777189524986,-0.19958146095024176,11.89587912087912
2023-03-01,FIP,premarket,FTAI Infrastructure Inc. - Common Stock,,2023-02-28,2023-03-01,FIP,2023-03-01,3.1700000762939453,3.1700000762939453,3.2009999752044678,3.0799999237060547,3.0799999237060547,317500.0,0.012779540060870564,0.012779540060870564,0.012974648183593729,0.016501634583630187,0.013157882353605599,0.240234375
2023-03-01,FNKO,premarket,"Funko, Inc. - Class A Common Stock",,2023-02-28,2023-03-01,FNKO,2023-03-01,10.699999809265137,10.699999809265137,10.9399995803833,10.579999923706055,10.670000076293945,784200.0,-0.010175819248993467,-0.010175819248993467,-0.024085678576706182,-0.007504683381911681,-0.012037047420836444,0.16661707825052074
2023-03-01,FSS,premarket,Federal Signal Corporation Common Stock,,2023-02-28,2023-03-01,FSS,2023-03-01,57.93000030517578,57.93000030517578,58.150001525878906,52.4900016784668,53.88999938964844,932200.0,0.09778282741426336,0.09778282741426336,0.09242911940547183,-0.0019014731665897289,0.021224159980464563,0.9889054832515469
2023-03-01,FTDR,postmarket,"Frontdoor, Inc. - Common Stock",,2023-03-01,2023-03-02,FTDR,2023-03-02,29.459999084472656,29.459999084472656,33.880001068115234,29.3700008392334,30.6200008392334,2989500.0,0.05327135529841609,0.05327135529841609,0.14227920574555664,0.07661290689083522,0.0881308281228057,2.07973627279283
2023-03-01,GDEN,postmarket,"Golden Entertainment, Inc. - Common Stock",,2023-03-01,2023-03-02,GDEN,2023-03-02,40.810001373291016,40.810001373291016,42.27000045776367,39.06999969482422,42.27000045776367,296200.0,-0.012103606472481876,-0.012103606472481876,0.014155473806813479,-0.04122700135400692,0.03324372073879611,1.2270676691729325
2023-03-01,GEF,postmarket,Greif Inc. Class A Common Stock,,2023-03-01,2023-03-02,GEF,2023-03-02,66.11000061035156,66.11000061035156,69.75,65.69999694824219,69.75,763900.0,-0.10164419214256304,-0.10164419214256304,-0.056922649223727695,-0.06649617061399504,-0.01371608037273564,0.6371624517788255
2023-03-01,GOLF,premarket,Acushnet Holdings Corp. Common Stock,,2023-02-28,2023-03-01,GOLF,2023-03-01,52.63999938964844,52.63999938964844,54.11000061035156,49.22999954223633,52.0,1349400.0,0.09075841733216383,0.09075841733216383,0.09756595228657061,0.02009948724491184,0.06622922927863417,3.1266055045871557
2023-03-01,GSAT,premarket,"Globalstar, Inc. Common Stock",,2023-02-28,2023-03-01,GSAT,2023-03-01,1.1799999475479126,1.1799999475479126,1.3200000524520874,1.1399999856948853,1.3200000524520874,6563300.0,-0.07812502037268176,-0.07812502037268176,-0.007518789579387564,-0.08064517989739162,0.04761909717695367,-0.29853043338855345
2023-03-01,GSL,premarket,Global Ship Lease Inc New Class A Common Shares,,2023-02-28,2023-03-01,GSL,2023-03-01,20.540000915527344,20.540000915527344,21.149999618530273,19.809999465942383,20.299999237060547,1691100.0,0.05985561429275399,0.05985561429275399,0.052238767021544286,0.028556554025154224,0.011459867749556762,1.4508695652173915
2023-03-01,GWH,postmarket,"ESS Tech, Inc. Common Stock",,2023-03-01,2023-03-02,GWH,2023-03-02,1.6699999570846558,1.6699999570846558,1.6699999570846558,1.559999942779541,1.6299999952316284,1575500.0,0.03726704487356014,0.03726704487356014,-0.0874317388407242,-0.013282750189275827,-0.1043956328267528,-0.24965471257798733
2023-03-01,HGV,premarket,Hilton Grand Vacations Inc. Common Stock ,,2023-02-28,2023-03-01,HGV,2023-03-01,47.56999969482422,47.56999969482422,49.939998626708984,46.77000045776367,47.630001068115234,864200.0,-0.0035609965996138415,-0.0035609965996138415,0.03459701995251829,-0.008900152175626452,0.005276487850656375,-0.1164502607095389
2023-03-01,HR,premarket,Healthcare Realty Trust Incorporated Common Stock,,2023-02-28,2023-03-01,HR,2023-03-01,19.350000381469727,19.350000381469727,19.6200008392334,18.459999084472656,19.389999389648438,5012100.0,-0.007692288129757641,-0.007692288129757641,-0.006582235988182306,-0.048943883070978744,-0.0056410569411057265,0.17746141377123115
2023-03-01,INVZ,premarket,Innoviz Technologies Ltd. - Ordinary shares,,2023-02-28,2023-03-01,INVZ,2023-03-01,4.039999961853027,4.039999961853027,4.599999904632568,3.869999885559082,4.559999942779541,4482800.0,-0.1494736922414679,-0.1494736922414679,-0.049586826526647365,-0.1456954290686866,-0.01405406642604523,1.6088575918058545
2023-03-01,LL,premarket,"LL Flooring Holdings, Inc. Common Stock",,2023-02-28,2023-03-01,LL,2023-03-01,4.429999828338623,4.429999828338623,4.949999809265137,4.269999980926514,4.900000095367432,1557900.0,-0.12277234435233142,-0.12277234435233142,-0.042553242511074285,-0.1477046335625578,-0.042968709982232234,0.6924497555676263
2023-03-01,LOW,premarket,"Lowe's Companies, Inc. Common Stock",,2023-02-28,2023-03-01,LOW,2023-03-01,194.30999755859375,194.30999755859375,205.63999938964844,191.27000427246094,205.44000244140625,9814300.0,-0.055601469946081394,-0.055601469946081394,-0.012675242006535137,-0.05917362812943083,0.007157597531364468,1.23489092316801
2023-03-01,LSXMA,premarket,Liberty Media Corporation - Series A Liberty SiriusXM Common Stock,,2023-02-28,2023-03-01,LSXMA,2023-03-01,31.59000015258789,31.59000015258789,32.446998596191406,31.299999237060547,32.290000915527344,1003700.0,-0.024698958077665756,-0.024698958077665756,-0.0077370691389948565,-0.030359342605206674,-0.012538221340862576,-0.15627101546738398
2023-03-01,MDRX,postmarket,Veradigm Inc. - common stock,,2023-03-01,2023-03-02,MDRX,2023-03-02,14.359999656677246,14.359999656677246,15.329999923706055,14.1899995803833,14.510000228881836,2096900.0,-0.008971712663518261,-0.008971712663518261,-0.04723432080015233,0.0014113975992713357,-0.098197632611702,-0.3807512846258343
