date,symbol,security_name,premarket_pub,before_eps_date,after_eps_date,Adj Close,Close,Adj Close_pct_change,Close_pct_change,EPS Estimate,Reported EPS,Surprise(%),premarket
2023-01-26,NUE,Nucor Corporation Common Stock,1,2023-01-25,2023-01-26,169.82000732421875,169.82000732421875,0.0839344437924427,0.0839344437924427,4.19,4.89,0.1664999999999999,1.0
2023-01-26,OFG,OFG Bancorp Common Stock,1,2023-01-25,2023-01-26,27.670000076293945,27.670000076293945,0.0146681192451683,0.0146681192451683,0.92,0.97,0.0572,1.0
2023-01-26,ORI,Old Republic International Corporation Common Stock,1,2023-01-25,2023-01-26,26.56999969482422,26.56999969482422,0.0757084564422589,0.0757084564422589,0.55,0.8,0.4458,1.0
2023-01-26,OSIS,"OSI Systems, Inc. - Common Stock",1,2023-01-25,2023-01-26,95.69000244140624,95.69000244140624,0.071316645413638,0.071316645413638,1.17,1.19,0.0206,1.0
2023-01-26,PPBI,Pacific Premier Bancorp Inc - Common Stock,1,2023-01-25,2023-01-26,30.309999465942383,30.309999465942383,0.0009907126359514,0.0009907126359514,0.78,0.77,-0.0096,1.0
2023-01-26,RHI,Robert Half Inc. Common Stock,1,2023-01-25,2023-01-26,80.80999755859375,80.80999755859375,0.0244675503597606,0.0244675503597606,1.36,1.37,0.0061,1.0
2023-01-26,ROK,"Rockwell Automation, Inc. Common Stock",1,2023-01-25,2023-01-26,281.8699951171875,281.8699951171875,0.0136292028478537,0.0136292028478537,1.88,2.46,0.31,1.0
2023-01-26,SASR,"Sandy Spring Bancorp, Inc. - Common Stock",1,2023-01-25,2023-01-26,33.09000015258789,33.09000015258789,-0.0397562091782548,-0.0397562091782548,0.92,0.79,-0.1397,1.0
2023-01-26,SBCF,Seacoast Banking Corporation of Florida - Common Stock,0,2023-01-26,2023-01-27,32.650001525878906,32.650001525878906,0.0361790316952188,0.0361790316952188,0.15,0.34,1.3288,
2023-01-26,SHW,Sherwin-Williams Company (The) Common Stock,1,2023-01-25,2023-01-26,225.05999755859375,225.05999755859375,-0.0891577931353048,-0.0891577931353048,1.87,1.89,0.0128,1.0
2023-01-26,SPFI,"South Plains Financial, Inc. - Common Stock",0,2023-01-26,2023-01-27,28.170000076293945,28.170000076293945,0.0173347610320897,0.0173347610320897,0.62,0.71,0.1545,
2023-01-26,SSB,SouthState Corporation Common Stock,0,2023-01-26,2023-01-27,77.12999725341797,77.12999725341797,-0.001811820832543,-0.001811820832543,2.02,1.88,-0.0706,
2023-01-26,STBA,"S&T Bancorp, Inc. - Common Stock",1,2023-01-25,2023-01-26,33.970001220703125,33.970001220703125,0.0523544766206791,0.0523544766206791,0.94,1.03,0.0988,1.0
2023-01-26,STM,STMicroelectronics N.V. Common Stock,1,2023-01-25,2023-01-26,46.689998626708984,46.689998626708984,0.0775443492653209,0.0775443492653209,1.13,1.32,0.1687,1.0
2023-01-26,TBBK,"The Bancorp, Inc. - Common Stock",1,2023-01-25,2023-01-26,29.170000076293945,29.170000076293945,-0.0013693601312015,-0.0013693601312015,0.7,0.71,0.0143,1.0
2023-01-26,TSCO,Tractor Supply Company - Common Stock,1,2023-01-25,2023-01-26,226.72000122070312,226.72000122070312,0.0603310890216364,0.0603310890216364,2.35,2.43,0.0349,1.0
2023-01-26,V,Visa Inc.,0,2023-01-26,2023-01-27,231.44000244140625,231.44000244140625,0.0299496930553193,0.0299496930553193,2.01,2.18,0.0849,
2023-01-26,VLO,Valero Energy Corporation Common Stock,1,2023-01-25,2023-01-26,149.9600067138672,149.9600067138672,0.0461109196296676,0.0461109196296676,7.37,8.45,0.1465,1.0
2023-01-26,VLY,Valley National Bancorp - Common Stock,1,2023-01-25,2023-01-26,11.4399995803833,11.4399995803833,0.030630557408013,0.030630557408013,0.36,0.35,-0.0273,1.0
2023-01-26,WBS,Webster Financial Corporation Common Stock,1,2023-01-25,2023-01-26,51.189998626708984,51.189998626708984,0.0822410032218465,0.0822410032218465,1.66,1.6,-0.0373,1.0
2023-01-26,WRB,W.R. Berkley Corporation Common Stock,0,2023-01-26,2023-01-27,69.22000122070312,69.22000122070312,-0.0294447347603324,-0.0294447347603324,1.1,1.16,0.0584999999999999,
2023-01-26,WRLD,World Acceptance Corporation - Common Stock,1,2023-01-25,2023-01-26,108.48999786376952,108.48999786376952,0.3393826896761671,0.3393826896761671,0.55,0.98,0.7818,1.0
2023-01-26,WSFS,WSFS Financial Corporation - Common Stock,1,2023-01-25,2023-01-26,46.58000183105469,46.58000183105469,-0.0104099823018144,-0.0104099823018144,1.37,1.38,0.011,1.0
2023-01-26,XEL,Xcel Energy Inc. - Common Stock,1,2023-01-25,2023-01-26,68.80000305175781,68.80000305175781,0.0035006636772259,0.0035006636772259,0.68,0.69,0.0188,1.0
2023-01-26,XRX,Xerox Holdings Corporation - Common Stock,1,2023-01-25,2023-01-26,17.170000076293945,17.170000076293945,-0.0143513202586154,-0.0143513202586154,0.49,0.89,0.8053,1.0
2023-01-27,AXP,American Express Company Common Stock,1,2023-01-26,2023-01-27,172.30999755859375,172.30999755859375,0.105401540679531,0.105401540679531,2.22,2.07,-0.0695,1.0
2023-01-27,BAH,Booz Allen Hamilton Holding Corporation Common Stock,1,2023-01-26,2023-01-27,92.7300033569336,92.7300033569336,-0.0457912835384626,-0.0457912835384626,1.05,1.07,0.022,1.0
2023-01-27,BMI,"Badger Meter, Inc. Common Stock",1,2023-01-26,2023-01-27,111.93000030517578,111.93000030517578,-0.036332338917472,-0.036332338917472,0.61,0.6,-0.0163999999999999,1.0
2023-01-27,CL,Colgate-Palmolive Company Common Stock,1,2023-01-26,2023-01-27,71.58999633789062,71.58999633789062,-0.0521647359338528,-0.0521647359338528,0.76,0.77,0.0083,1.0
2023-01-27,DCOM,"Dime Community Bancshares, Inc. - Common Stock",1,2023-01-26,2023-01-27,29.950000762939453,29.950000762939453,-0.0764723872617578,-0.0764723872617578,1.0,0.99,-0.0064,1.0
2023-01-27,FBP,First BanCorp. New Common Stock,1,2023-01-26,2023-01-27,13.449999809265137,13.449999809265137,-0.0051775625834641,-0.0051775625834641,0.4,0.4,0.0091,1.0
2023-01-27,FHB,"First Hawaiian, Inc. - Common Stock",1,2023-01-26,2023-01-27,26.75,26.75,0.0514936886179946,0.0514936886179946,0.58,0.62,0.069,1.0
2023-01-27,GNTX,Gentex Corporation - Common Stock,1,2023-01-26,2023-01-27,28.3799991607666,28.3799991607666,-0.0277492757270059,-0.0277492757270059,0.38,0.37,-0.0343,1.0
2023-01-27,HMST,"HomeStreet, Inc. - Common Stock",0,2023-01-27,2023-01-30,26.81999969482422,26.81999969482422,-0.0846416248058963,-0.0846416248058963,0.75,0.45,-0.3988,
2023-01-27,PFS,"Provident Financial Services, Inc Common Stock",1,2023-01-26,2023-01-27,23.1200008392334,23.1200008392334,0.0326039066317465,0.0326039066317465,0.63,0.66,0.0475999999999999,1.0
2023-01-27,SBSI,"Southside Bancshares, Inc. - Common Stock",1,2023-01-26,2023-01-27,36.84000015258789,36.84000015258789,0.0293377817882369,0.0293377817882369,0.85,0.87,0.0265,1.0
2023-01-27,STEL,"Stellar Bancorp, Inc. Common Stock",1,2023-01-26,2023-01-27,25.850000381469727,25.850000381469727,-0.0961538448713363,-0.0961538448713363,0.77,0.04,-0.9483,1.0
2023-01-30,ARE,"Alexandria Real Estate Equities, Inc. Common Stock",0,2023-01-30,2023-01-31,160.74000549316406,160.74000549316406,0.0213496029108237,0.0213496029108237,0.69,0.31,-0.5507,
2023-01-30,ARLP,"Alliance Resource Partners, L.P. - Common Units Representing Limited Partnership Interests",1,2023-01-27,2023-01-30,22.540000915527344,22.540000915527344,0.0883632019291944,0.0883632019291944,1.42,1.63,0.1499,1.0
2023-01-30,CADE,Cadence Bank Common Stock,0,2023-01-30,2023-01-31,25.579999923706055,25.579999923706055,-0.0073729348344026,-0.0073729348344026,0.74,0.52,-0.2999,
2023-01-30,CSWC,Capital Southwest Corporation - Common Stock,0,2023-01-30,2023-01-31,19.809999465942383,19.809999465942383,0.047040136683909,0.047040136683909,0.56,0.62,0.0987,
2023-01-30,FISI,"Financial Institutions, Inc. - Common Stock",0,2023-01-30,2023-01-31,24.709999084472656,24.709999084472656,0.0106338778494967,0.0106338778494967,0.81,0.76,-0.0655999999999999,
2023-01-30,GGG,Graco Inc. Common Stock,0,2023-01-30,2023-01-31,68.31999969482422,68.31999969482422,0.0262881178912797,0.0262881178912797,0.69,0.73,0.0648,
2023-01-30,HLIT,Harmonic Inc. - Common Stock,0,2023-01-30,2023-01-31,13.170000076293944,13.170000076293944,-0.072535193437055,-0.072535193437055,0.14,0.17,0.25,
2023-01-30,HTLF,"Heartland Financial USA, Inc. - Common Stock",0,2023-01-30,2023-01-31,49.470001220703125,49.470001220703125,0.0717071357069465,0.0717071357069465,1.34,1.37,0.0235,
2023-01-30,LICY,Li-Cycle Holdings Corp. Common Shares,1,2023-01-27,2023-01-30,5.360000133514404,5.360000133514404,-0.0710571661641971,-0.0710571661641971,-0.15,-0.19,-0.2947,1.0
2023-01-30,PCH,PotlatchDeltic Corporation - Common Stock,0,2023-01-30,2023-01-31,48.95000076293945,48.95000076293945,0.0168259531275605,0.0168259531275605,0.17,0.05,-0.6970000000000001,
2023-01-30,SANM,Sanmina Corporation - Common Stock,1,2023-01-27,2023-01-30,55.540000915527344,55.540000915527344,-0.0131485053272912,-0.0131485053272912,1.45,1.64,0.1326,1.0
2023-01-30,SILC,Silicom Ltd - Ordinary Shares,1,2023-01-27,2023-01-30,41.369998931884766,41.369998931884766,-0.147537606171682,-0.147537606171682,0.96,0.98,0.0198,1.0
2023-01-30,SOFI,"SoFi Technologies, Inc.  - Common Stock",1,2023-01-27,2023-01-30,6.679999828338623,6.679999828338623,0.1245790848467494,0.1245790848467494,-0.09,-0.05,0.4681,1.0
2023-01-30,WHR,Whirlpool Corporation Common Stock,1,2023-01-27,2023-01-30,153.5399932861328,153.5399932861328,-0.0036340869253868,-0.0036340869253868,3.25,3.89,0.1962,1.0
2023-01-30,WWD,"Woodward, Inc. - Common Stock",1,2023-01-27,2023-01-30,109.33000183105467,109.33000183105467,-0.0119295045334048,-0.0119295045334048,0.63,0.49,-0.2245,1.0
2023-01-31,ALGM,"Allegro MicroSystems, Inc. - Common Stock",1,2023-01-30,2023-01-31,38.16999816894531,38.16999816894531,0.1086261350746287,0.1086261350746287,0.32,0.35,0.0991,1.0
2023-01-31,AMGN,Amgen Inc. - Common Stock,0,2023-01-31,2023-02-01,246.41000366210935,246.41000366210935,-0.0237321330397165,-0.0237321330397165,4.1,4.09,-0.0013,
2023-01-31,AOS,A.O. Smith Corporation Common Stock,1,2023-01-30,2023-01-31,67.69999694824219,67.69999694824219,0.1366688278587156,0.1366688278587156,0.79,0.86,0.0904,1.0
2023-01-31,BXP,"Boston Properties, Inc. Common Stock",0,2023-01-31,2023-02-01,74.38999938964844,74.38999938964844,-0.0020123628124031,-0.0020123628124031,0.65,0.78,0.1939,
2023-01-31,CACC,Credit Acceptance Corporation - Common Stock,0,2023-01-31,2023-02-01,526.0800170898438,526.0800170898438,0.137126060074191,0.137126060074191,7.16,9.58,0.3385,
2023-01-31,CAT,"Caterpillar, Inc. Common Stock",1,2023-01-30,2023-01-31,252.2899932861328,252.2899932861328,-0.0352199109516909,-0.0352199109516909,4.02,4.27,0.0612,1.0
2023-01-31,CB,Chubb Limited  Common Stock,0,2023-01-31,2023-02-01,213.44000244140625,213.44000244140625,-0.0617609684491392,-0.0617609684491392,4.25,4.05,-0.0481,
2023-01-31,CENT,Central Garden & Pet Company - Common Stock,0,2023-01-31,2023-02-01,33.14017105102539,33.14017105102539,0.0090604659439217,0.0090604659439217,-0.17,-0.16,0.0698,
2023-01-31,CP,Canadian Pacific Kansas City Limited Common Shares,0,2023-01-31,2023-02-01,77.94999694824219,77.94999694824219,-0.0120406154532851,-0.0120406154532851,1.06,1.1,0.0345,
2023-01-31,DOV,Dover Corporation Common Stock,1,2023-01-30,2023-01-31,151.8300018310547,151.8300018310547,0.0594515694480941,0.0594515694480941,2.15,2.16,0.0039,1.0
2023-01-31,EW,Edwards Lifesciences Corporation Common Stock,0,2023-01-31,2023-02-01,81.4800033569336,81.4800033569336,0.0623208161522743,0.0623208161522743,0.61,0.64,0.0454,
2023-01-31,HA,"Hawaiian Holdings, Inc. - Common Stock",0,2023-01-31,2023-02-01,11.050000190734863,11.050000190734863,-0.1030843778854067,-0.1030843778854067,-0.7,-0.49,0.2986,
2023-01-31,HLI,"Houlihan Lokey, Inc. Class A Common Stock",0,2023-01-31,2023-02-01,97.48999786376952,97.48999786376952,-0.0159483379017031,-0.0159483379017031,1.15,1.14,-0.0108,
2023-01-31,IMO,Imperial Oil Limited Common Stock,1,2023-01-30,2023-01-31,54.7599983215332,54.7599983215332,0.0388920370454803,0.0388920370454803,2.58,2.86,0.1096,1.0
2023-01-31,JNPR,"Juniper Networks, Inc. Common Stock",0,2023-01-31,2023-02-01,30.989999771118164,30.989999771118164,-0.0405572599654835,-0.0405572599654835,0.65,0.65,0.0052,
2023-02-01,AFG,"American Financial Group, Inc. Common Stock",1,2023-01-31,2023-02-01,138.02000427246094,138.02000427246094,-0.032049878552492,-0.032049878552492,2.85,2.99,0.0477,1.0
2023-02-01,AFL,AFLAC Incorporated Common Stock,0,2023-02-01,2023-02-02,68.9000015258789,68.9000015258789,-0.0597707058730929,-0.0597707058730929,1.21,1.4,0.1556,
2023-02-01,ALGN,"Align Technology, Inc. - Common Stock",0,2023-02-01,2023-02-02,359.8800048828125,359.8800048828125,0.2737762589378656,0.2737762589378656,1.56,1.73,0.109,
2023-02-01,ALGT,Allegiant Travel Company - Common Stock,1,2023-01-31,2023-02-01,84.38999938964844,84.38999938964844,-0.0190631106930004,-0.0190631106930004,0.69,3.17,3.5781,1.0
2023-02-01,ARAY,Accuray Incorporated - Common Stock,0,2023-02-01,2023-02-02,2.880000114440918,2.880000114440918,0.17551022791356,0.17551022791356,-0.03,-0.02,0.2501,
2023-02-01,ATKR,Atkore Inc. Common Stock,1,2023-01-31,2023-02-01,148.91000366210938,148.91000366210938,0.1432629839701296,0.1432629839701296,3.98,4.61,0.1572,1.0
2023-02-01,AVNW,"Aviat Networks, Inc. - Common Stock",0,2023-02-01,2023-02-02,39.310001373291016,39.310001373291016,0.1926578417840376,0.1926578417840376,0.79,0.94,0.1869,
2023-02-01,AVT,"Avnet, Inc. - Common Stock",0,2023-02-01,2023-02-02,46.95000076293945,46.95000076293945,0.0008527161726168,0.0008527161726168,1.85,2.0,0.0793,
2023-02-01,BHE,"Benchmark Electronics, Inc. Common Stock",0,2023-02-01,2023-02-02,24.770000457763672,24.770000457763672,-0.135729218784336,-0.135729218784336,0.59,0.6,0.0221,
2023-02-01,BSX,Boston Scientific Corporation Common Stock,1,2023-01-31,2023-02-01,47.540000915527344,47.540000915527344,0.0278919116870777,0.0278919116870777,0.47,0.49,0.0345,1.0
2023-02-01,CHRW,"C.H. Robinson Worldwide, Inc. - Common Stock",0,2023-02-01,2023-02-02,104.37999725341795,104.37999725341795,0.0221307720921657,0.0221307720921657,1.38,1.03,-0.2515,
2023-02-01,CHX,ChampionX Corporation - Common Stock,0,2023-02-01,2023-02-02,29.11000061035156,29.11000061035156,-0.1043076735276442,-0.1043076735276442,0.41,0.43,0.0617,
2023-02-01,CMCO,Columbus McKinnon Corporation - Common Stock,1,2023-01-31,2023-02-01,38.279998779296875,38.279998779296875,0.0648121826678622,0.0648121826678622,0.61,0.72,0.185,1.0
2023-02-01,CSGS,"CSG Systems International, Inc. - Common Stock",1,2023-01-31,2023-02-01,60.939998626708984,60.939998626708984,0.0212837354907886,0.0212837354907886,0.93,0.84,-0.0968,1.0
2023-02-01,CTVA,"Corteva, Inc. Common Stock ",0,2023-02-01,2023-02-02,62.0,62.0,-0.0384615885207908,-0.0384615885207908,0.05,0.16,2.1213,
2023-02-01,DT,"Dynatrace, Inc. Common Stock",1,2023-01-31,2023-02-01,44.540000915527344,44.540000915527344,0.1589903867247344,0.1589903867247344,0.21,0.25,0.173,1.0
2023-02-01,EAT,"Brinker International, Inc. Common Stock",1,2023-01-31,2023-02-01,39.279998779296875,39.279998779296875,-0.0045615891878367,-0.0045615891878367,0.52,0.76,0.4523,1.0
2023-02-01,EGHT,8x8 Inc - Common stock,1,2023-01-31,2023-02-01,5.010000228881836,5.010000228881836,0.0636943074957787,0.0636943074957787,0.03,0.07,1.6555000000000002,1.0
2023-02-01,ELF,"e.l.f. Beauty, Inc. Common Stock",1,2023-01-31,2023-02-01,58.5099983215332,58.5099983215332,0.0166811311416046,0.0166811311416046,0.23,0.48,1.0759,1.0
2023-02-01,ENVA,"Enova International, Inc. Common Stock",0,2023-02-01,2023-02-02,52.439998626708984,52.439998626708984,0.1449781550274671,0.1449781550274671,1.71,1.76,0.0306999999999999,
2023-02-01,EPD,Enterprise Products Partners L.P. Common Stock,1,2023-01-31,2023-02-01,25.68000030517578,25.68000030517578,0.0031249969732016,0.0031249969732016,0.62,0.65,0.0438999999999999,1.0
2023-02-01,EVR,Evercore Inc. Class A Common Stock,1,2023-01-31,2023-02-01,131.77999877929688,131.77999877929688,0.0151760361894615,0.0151760361894615,2.59,3.5,0.3536,1.0
2023-02-01,EZPW,"EZCORP, Inc. - Class A Non-Voting Common Stock",0,2023-02-01,2023-02-02,9.029999732971191,9.029999732971191,0.0,0.0,0.22,0.28,0.2727,
2023-02-01,FTV,Fortive Corporation Common Stock ,1,2023-01-31,2023-02-01,65.87000274658203,65.87000274658203,-0.0317506404743929,-0.0317506404743929,0.84,0.88,0.0438,1.0
2023-02-01,GIB,CGI Inc. Common Stock,1,2023-01-31,2023-02-01,89.33000183105469,89.33000183105469,0.0408995822501985,0.0408995822501985,1.6,1.66,0.0361,1.0
2023-02-01,GL,Globe Life Inc. Common Stock,0,2023-02-01,2023-02-02,116.75,116.75,-0.0287021384012825,-0.0287021384012825,2.17,2.24,0.0329,
2023-02-01,HOLX,"Hologic, Inc. - Common Stock",0,2023-02-01,2023-02-02,84.44000244140625,84.44000244140625,0.0200531974702631,0.0200531974702631,0.91,1.07,0.1767,
2023-02-01,IVAC,"Intevac, Inc. - Common Stock",1,2023-01-31,2023-02-01,6.800000190734863,6.800000190734863,-0.0087463471737285,-0.0087463471737285,-0.18,-0.12,0.3333,1.0
2023-02-01,LFUS,"Littelfuse, Inc. - Common Stock",0,2023-02-01,2023-02-02,271.8999938964844,271.8999938964844,0.0402877108161388,0.0402877108161388,3.27,3.34,0.0229,
2023-02-01,LSTR,"Landstar System, Inc. - Common Stock",0,2023-02-01,2023-02-02,183.55999755859375,183.55999755859375,0.0259333749001444,0.0259333749001444,2.62,2.6,-0.0076,
2023-02-01,MAA,"Mid-America Apartment Communities, Inc. Common Stock",0,2023-02-01,2023-02-02,174.11000061035156,174.11000061035156,0.033661826684654,0.033661826684654,1.17,1.67,0.4297999999999999,
2023-02-01,MCK,McKesson Corporation Common Stock,0,2023-02-01,2023-02-02,366.4800109863281,366.4800109863281,-0.0121300336048721,-0.0121300336048721,6.35,6.9,0.0858,
2023-02-01,MET,"MetLife, Inc. Common Stock",0,2023-02-01,2023-02-02,69.70999908447266,69.70999908447266,-0.0408640782640671,-0.0408640782640671,1.65,1.55,-0.0594,
2023-02-01,META,"Meta Platforms, Inc. - Class A Common Stock",0,2023-02-01,2023-02-02,188.77000427246097,188.77000427246097,0.2328239961605887,0.2328239961605887,2.22,1.76,-0.206,
2023-02-01,MO,"Altria Group, Inc.",1,2023-01-31,2023-02-01,47.540000915527344,47.540000915527344,0.0555062155679959,0.0555062155679959,1.17,1.18,0.0043,1.0
2023-02-01,MOD,Modine Manufacturing Company Common Stock,0,2023-02-01,2023-02-02,22.65999984741211,22.65999984741211,-0.0605307189478394,-0.0605307189478394,0.43,0.48,0.1294,
2023-02-01,MTG,MGIC Investment Corporation Common Stock,0,2023-02-01,2023-02-02,14.289999961853027,14.289999961853027,0.0042164737559273,0.0042164737559273,0.53,0.65,0.2365,
2023-02-01,MTH,Meritage Homes Corporation Common Stock,0,2023-02-01,2023-02-02,116.58999633789062,116.58999633789062,0.0644572047592153,0.0644572047592153,7.0,7.09,0.0128,
2023-02-01,MUSA,Murphy USA Inc. Common Stock,0,2023-02-01,2023-02-02,260.8599853515625,260.8599853515625,-0.0356377621014325,-0.0356377621014325,6.25,5.21,-0.1663,
2023-02-01,MXL,"MaxLinear, Inc - Common Stock",0,2023-02-01,2023-02-02,41.16999816894531,41.16999816894531,-0.0478724197310179,-0.0478724197310179,1.06,1.07,0.0079,
2023-02-01,NS,Nustar Energy L.P.  Common Units,1,2023-01-31,2023-02-01,16.959999084472656,16.959999084472656,0.0125372587744869,0.0125372587744869,0.38,0.18,-0.5208,1.0
2023-02-01,NTGR,"NETGEAR, Inc. - Common Stock",0,2023-02-01,2023-02-02,19.31999969482422,19.31999969482422,-0.0598539945450755,-0.0598539945450755,-0.08,-0.03,0.6053000000000001,
2023-02-01,PTC,PTC Inc. - Common Stock,0,2023-02-01,2023-02-02,132.30999755859375,132.30999755859375,-0.0419955327356873,-0.0419955327356873,1.03,0.99,-0.037,
2023-02-01,RRX,Regal Rexnord Corporation Common Stock,0,2023-02-01,2023-02-02,156.1300048828125,156.1300048828125,0.093883623319467,0.093883623319467,2.39,2.64,0.104,
2023-02-01,RYN,Rayonier Inc. REIT Common Stock,0,2023-02-01,2023-02-02,37.27000045776367,37.27000045776367,0.0100270709101537,0.0100270709101537,0.12,0.11,-0.0517,
2023-02-01,SLAB,"Silicon Laboratories, Inc. - Common Stock",1,2023-01-31,2023-02-01,179.0,179.0,0.1407813129968393,0.1407813129968393,0.98,1.31,0.3397,1.0
2023-02-01,SR,Spire Inc. Common Stock,1,2023-01-31,2023-02-01,74.25,74.25,0.0281085398087053,0.0281085398087053,1.03,1.55,0.5012,1.0
2023-02-01,TBI,"TrueBlue, Inc. Common Stock",0,2023-02-01,2023-02-02,18.079999923706055,18.079999923706055,-0.1000497866408884,-0.1000497866408884,0.38,0.43,0.1242,
2023-02-01,TGI,"Triumph Group, Inc. Common Stock",1,2023-01-31,2023-02-01,12.239999771118164,12.239999771118164,0.074626813184752,0.074626813184752,0.11,0.12,0.125,1.0
2023-02-01,TMO,Thermo Fisher Scientific Inc Common Stock,1,2023-01-31,2023-02-01,587.3599853515625,587.3599853515625,0.0298598491249251,0.0298598491249251,5.2,5.4,0.0393,1.0
2023-02-01,TMUS,"T-Mobile US, Inc. - Common Stock",1,2023-01-31,2023-02-01,150.97000122070312,150.97000122070312,0.0111178332948398,0.0111178332948398,1.1,1.18,0.0756,1.0
2023-02-01,TTEK,"Tetra Tech, Inc. - Common Stock",0,2023-02-01,2023-02-02,157.25,157.25,-0.0039272511329798,-0.0039272511329798,1.21,1.34,0.1074,
2023-02-01,WM,"Waste Management, Inc. Common Stock",1,2023-01-31,2023-02-01,154.41000366210938,154.41000366210938,-0.0020680674353094,-0.0020680674353094,1.41,1.3,-0.0769,1.0
2023-02-01,WRK,Westrock Company Common Stock,1,2023-01-31,2023-02-01,34.27000045776367,34.27000045776367,-0.1266564986777369,-0.1266564986777369,0.6,0.55,-0.0901,1.0
